ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Evidence_Found,Retrieved_Sources,Retrieval_Time_Seconds
EQ013,How much did Treasury borrow for government operations in fiscal year 2025?,Treasury borrowed $1.9 trillion for government operations.,GAO-26-107529,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.5572590827941895}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.6286062002182007}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 7, ""distance"": 0.6320613622665405}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 31, ""distance"": 0.6344989538192749}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 30, ""distance"": 0.6374266743659973}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 26, ""distance"": 0.6570698022842407}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 19, ""distance"": 0.6610021591186523}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 6, ""distance"": 0.6611883640289307}, {""rank"": 9, ""document"": ""gao-26-107529.pdf"", ""page"": 15, ""distance"": 0.6987388134002686}, {""rank"": 10, ""document"": ""gao-26-107529.pdf"", ""page"": 3, ""distance"": 0.708189070224762}]",0.012123099993914366
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,1,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}]",0.0158431000309065
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,2,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}]",0.011055300012230873
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,3,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}]",0.013355600007344037
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,4,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}]",0.013007699977606535
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,5,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}, {""rank"": 5, ""document"": ""gao-26-107974.pdf"", ""page"": 15, ""distance"": 0.9230385422706604}]",0.011415299959480762
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,6,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}, {""rank"": 5, ""document"": ""gao-26-107974.pdf"", ""page"": 15, ""distance"": 0.9230385422706604}, {""rank"": 6, ""document"": ""gao-26-107974.pdf"", ""page"": 25, ""distance"": 0.962148129940033}]",0.01287970005068928
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,7,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}, {""rank"": 5, ""document"": ""gao-26-107974.pdf"", ""page"": 15, ""distance"": 0.9230385422706604}, {""rank"": 6, ""document"": ""gao-26-107974.pdf"", ""page"": 25, ""distance"": 0.962148129940033}, {""rank"": 7, ""document"": ""gao-26-107974.pdf"", ""page"": 8, ""distance"": 1.0047069787979126}]",0.013993399974424392
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,8,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}, {""rank"": 5, ""document"": ""gao-26-107974.pdf"", ""page"": 15, ""distance"": 0.9230385422706604}, {""rank"": 6, ""document"": ""gao-26-107974.pdf"", ""page"": 25, ""distance"": 0.962148129940033}, {""rank"": 7, ""document"": ""gao-26-107974.pdf"", ""page"": 8, ""distance"": 1.0047069787979126}, {""rank"": 8, ""document"": ""gao-26-107974.pdf"", ""page"": 14, ""distance"": 1.0205732583999634}]",0.013693600019905716
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,9,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}, {""rank"": 5, ""document"": ""gao-26-107974.pdf"", ""page"": 15, ""distance"": 0.9230385422706604}, {""rank"": 6, ""document"": ""gao-26-107974.pdf"", ""page"": 25, ""distance"": 0.962148129940033}, {""rank"": 7, ""document"": ""gao-26-107974.pdf"", ""page"": 8, ""distance"": 1.0047069787979126}, {""rank"": 8, ""document"": ""gao-26-107974.pdf"", ""page"": 14, ""distance"": 1.0205732583999634}, {""rank"": 9, ""document"": ""gao-26-107974.pdf"", ""page"": 24, ""distance"": 1.022459626197815}]",0.012033800012432039
EQ014,How far behind schedule was the Navy's modernization of the three Zumwalt-class destroyers?,The effort was 24 months behind schedule.,GAO-26-107974,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 2, ""distance"": 0.7627246975898743}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 3, ""distance"": 0.8020917177200317}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 13, ""distance"": 0.8439192175865173}, {""rank"": 4, ""document"": ""gao-26-107974.pdf"", ""page"": 7, ""distance"": 0.9090877175331116}, {""rank"": 5, ""document"": ""gao-26-107974.pdf"", ""page"": 15, ""distance"": 0.9230385422706604}, {""rank"": 6, ""document"": ""gao-26-107974.pdf"", ""page"": 25, ""distance"": 0.962148129940033}, {""rank"": 7, ""document"": ""gao-26-107974.pdf"", ""page"": 8, ""distance"": 1.0047069787979126}, {""rank"": 8, ""document"": ""gao-26-107974.pdf"", ""page"": 14, ""distance"": 1.0205732583999634}, {""rank"": 9, ""document"": ""gao-26-107974.pdf"", ""page"": 24, ""distance"": 1.022459626197815}, {""rank"": 10, ""document"": ""gao-26-107974.pdf"", ""page"": 30, ""distance"": 1.038674235343933}]",0.012134800024796277
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,1,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}]",0.012265999976079911
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,2,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}]",0.02380059997085482
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,3,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}]",0.013115499983541667
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,4,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}]",0.013806200004182756
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,5,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 1.1520013809204102}]",0.012548100028652698
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,6,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 1.1520013809204102}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 27, ""distance"": 1.157456636428833}]",0.010463499987963587
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,7,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 1.1520013809204102}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 27, ""distance"": 1.157456636428833}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.1582645177841187}]",0.011307900014799088
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,8,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 1.1520013809204102}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 27, ""distance"": 1.157456636428833}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.1582645177841187}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 31, ""distance"": 1.1694415807724}]",0.010076200007461011
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,9,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 1.1520013809204102}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 27, ""distance"": 1.157456636428833}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.1582645177841187}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 31, ""distance"": 1.1694415807724}, {""rank"": 9, ""document"": ""gao-26-108615.pdf"", ""page"": 29, ""distance"": 1.1767358779907227}]",0.012802799989003688
EQ015,What percentage of Main Street Program loans had been fully repaid as of January 2026?,"Seventy percent, or 1,277 of 1,830 loans, had been fully repaid.",GAO-26-108011,PDF p. 1,10,False,"[{""rank"": 1, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.7655136585235596}, {""rank"": 2, ""document"": ""gao-26-108011-highlights.pdf"", ""page"": 1, ""distance"": 0.922817587852478}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 94, ""distance"": 1.0391255617141724}, {""rank"": 4, ""document"": ""gao-25-108440.pdf"", ""page"": 5, ""distance"": 1.1481791734695435}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 1.1520013809204102}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 27, ""distance"": 1.157456636428833}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.1582645177841187}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 31, ""distance"": 1.1694415807724}, {""rank"": 9, ""document"": ""gao-26-108615.pdf"", ""page"": 29, ""distance"": 1.1767358779907227}, {""rank"": 10, ""document"": ""gao-26-900644.pdf"", ""page"": 138, ""distance"": 1.1962974071502686}]",0.011643399950116873
EQ016,What does operational technology mean in the cybersecurity reports?,Operational technology consists of systems and devices that control physical distribution or production processes.,GAO-24-106576,PDF p. 2,1,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 9, ""distance"": 0.6102873682975769}]",0.01128229999449104
EQ016,What does operational technology mean in the cybersecurity reports?,Operational technology consists of systems and devices that control physical distribution or production processes.,GAO-24-106576,PDF p. 2,2,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 9, ""distance"": 0.6102873682975769}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 45, ""distance"": 0.6203295588493347}]",0.012567700003273785
EQ016,What does operational technology mean in the cybersecurity reports?,Operational technology consists of systems and devices that control physical distribution or production processes.,GAO-24-106576,PDF p. 2,3,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 9, ""distance"": 0.6102873682975769}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 45, ""distance"": 0.6203295588493347}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 13, ""distance"": 0.7756228446960449}]",0.011847199988551438
EQ016,What does operational technology mean in the cybersecurity reports?,Operational technology consists of systems and devices that control physical distribution or production processes.,GAO-24-106576,PDF p. 2,4,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 9, ""distance"": 0.6102873682975769}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 45, ""distance"": 0.6203295588493347}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 13, ""distance"": 0.7756228446960449}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 5, ""distance"": 0.7992942929267883}]",0.011320299992803484
EQ016,What does operational technology mean in the cybersecurity reports?,Operational technology consists of systems and devices that control physical distribution or production processes.,GAO-24-106576,PDF p. 2,5,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 9, ""distance"": 0.6102873682975769}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 45, ""distance"": 0.6203295588493347}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 13, ""distance"": 0.7756228446960449}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 5, ""distance"": 0.7992942929267883}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 12, ""distance"": 0.8008348941802979}]",0.012353900005109608
