ID,Question,Primary_Category,Secondary_Category,Complexity,Answerable,Reference_Answer,Source_Document,Source_Page,K,Num_Retrieved_Chunks,Generated_Answer,Prompt_Tokens,Generated_Tokens,Total_Tokens,Retrieval_Time_Seconds,Generation_Time_Seconds,Model,Timestamp,Answer_Empty,Generation_Failed,Generation_Succeeded,Potentially_Truncated,Answer_Character_Length,Parsed_Retrieved_Source_Count,Retrieval_Count_Matches_K,Minimum_Retrieval_Distance,Maximum_Retrieval_Distance
EQ023,What is the Wall of Receipts?,Definition,,Low,Yes,"It is DOGE's web page for posting estimated savings from terminated contracts, grants, and leases.",GAO-26-108615,PDF p. 2,8,8,"The Wall of Receipts is a web page created by the Department of Government Efficiency (DOGE) that lists contracts, grants, and leases that DOGE claims have been terminated, along with associated savings estimates. It was first launched in February 2025 and remained active as of July 7, 2026. The Wall of Receipts aims to provide information on savings derived from the termination of these agreements in a transparent manner. However, the report highlights that some savings estimates are incorrect or lack supporting evidence, and the Wall of Receipts does not sufficiently disclose data limitations or the methodologies used to calculate the reported savings.",3426,130,3556,0.0184351729994887,23.690233244999945,Qwen/Qwen3-8B,2026-08-28 09:57:07,False,False,True,False,662,8,True,0.7495755553245544,0.9125909805297852
EQ023,What is the Wall of Receipts?,Definition,,Low,Yes,"It is DOGE's web page for posting estimated savings from terminated contracts, grants, and leases.",GAO-26-108615,PDF p. 2,9,9,"The Wall of Receipts is a web page created by the Department of Government Efficiency (DOGE) that lists contracts, grants, and leases that DOGE claims have been terminated, along with associated savings estimates. It was launched in February 2025 and continued to be updated until January 1, 2026. The Wall of Receipts aims to provide information on savings derived from the termination of these agreements in a transparent manner. However, the report highlights that some savings estimates are incorrect or lack supporting evidence, and the Wall of Receipts does not sufficiently disclose data limitations or the methodologies used to calculate the reported savings.",3652,130,3782,0.0184351729994887,25.15652912099995,Qwen/Qwen3-8B,2026-08-28 09:57:33,False,False,True,False,667,9,True,0.7495755553245544,0.9158519506454468
EQ023,What is the Wall of Receipts?,Definition,,Low,Yes,"It is DOGE's web page for posting estimated savings from terminated contracts, grants, and leases.",GAO-26-108615,PDF p. 2,10,10,"The Wall of Receipts is a web page created by the Department of Government Efficiency (DOGE) that lists contracts, grants, and leases that DOGE claims have been terminated, along with associated savings estimates. It was launched in February 2025 and, as of July 7, 2026, reported savings of $110 billion across contracts, grants, and leases. The Wall of Receipts aims to provide information in a transparent manner about savings derived from the termination of these agreements. However, the report highlights that some savings estimates are incorrect or lack supporting evidence, and the data quality issues limit the value of the Wall of Receipts to policymakers and the public. The report also notes that the Wall of Receipts does not sufficiently disclose data limitations and methodological issues affecting the reliability of the savings estimates.",4300,170,4470,0.0184351729994887,35.659386669000014,Qwen/Qwen3-8B,2026-08-28 09:58:08,False,False,True,False,855,10,True,0.7495755553245544,0.9521263837814331
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,1,1,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,804,19,823,0.0178371080000943,2.774790646999463,Qwen/Qwen3-8B,2026-08-28 09:58:12,False,False,True,False,97,1,True,0.7773250937461853,0.7773250937461853
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,2,2,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,1112,19,1131,0.0178371080000943,3.1186194590000014,Qwen/Qwen3-8B,2026-08-28 09:58:15,False,False,True,False,97,2,True,0.7773250937461853,0.8754788637161255
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,3,3,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,1164,19,1183,0.0178371080000943,3.5918368300008297,Qwen/Qwen3-8B,2026-08-28 09:58:18,False,False,True,False,97,3,True,0.7773250937461853,1.288179636001587
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,4,4,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,1823,19,1842,0.0178371080000943,4.562721029000386,Qwen/Qwen3-8B,2026-08-28 09:58:23,False,False,True,False,97,4,True,0.7773250937461853,1.3042430877685547
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,5,5,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,1900,19,1919,0.0178371080000943,4.554424646999905,Qwen/Qwen3-8B,2026-08-28 09:58:27,False,False,True,False,97,5,True,0.7773250937461853,1.3356438875198364
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,6,6,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,1990,19,2009,0.0178371080000943,4.836336989999836,Qwen/Qwen3-8B,2026-08-28 09:58:32,False,False,True,False,97,6,True,0.7773250937461853,1.3490684032440186
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,7,7,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,2418,19,2437,0.0178371080000943,6.044342961999973,Qwen/Qwen3-8B,2026-08-28 09:58:38,False,False,True,False,97,7,True,0.7773250937461853,1.369666576385498
EQ024,What is the Main Street Lending Program intended to serve?,Definition,,Low,Yes,Its five facilities targeted small and midsize businesses and nonprofits.,GAO-26-108011,PDF p. 1,8,8,The Main Street Lending Program is intended to serve small and midsize businesses and nonprofits.,3136,19,3155,0.0178371080000943,8.541107858000032,Qwen/Qwen3-8B,2026-08-28 09:58:47,False,False,True,False,97,8,True,0.7773250937461853,1.3789173364639282
