ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Expected_Sources,Retrieved_Sources,Document_Coverage,Page_Coverage,All_Documents_Found,All_Pages_Found,Retrieval_Time_Seconds
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,3,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}]",1.0,0.0,True,False,0.01812129997415468
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,4,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}]",1.0,0.0,True,False,0.011049400025513023
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,5,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 1.0885426998138428}]",1.0,1.0,True,True,0.011769400036428124
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,6,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 1.0885426998138428}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 64, ""distance"": 1.0907617807388306}]",1.0,1.0,True,True,0.010772000008728355
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,7,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 1.0885426998138428}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 64, ""distance"": 1.0907617807388306}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 1.0909738540649414}]",1.0,1.0,True,True,0.010071800032164901
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,8,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 1.0885426998138428}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 64, ""distance"": 1.0907617807388306}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 1.0909738540649414}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.091301441192627}]",1.0,1.0,True,True,0.010053000005427748
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,9,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 1.0885426998138428}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 64, ""distance"": 1.0907617807388306}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 1.0909738540649414}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.091301441192627}, {""rank"": 9, ""document"": ""gao-26-900644.pdf"", ""page"": 100, ""distance"": 1.116269826889038}]",1.0,1.0,True,True,0.012097700033336878
EQ019,What is meant by an outcome-oriented performance measure in the national strategy discussion?,"It is a measure of the real result of an initiative, such as the number or dollar value of ransomware incidents disrupted.",GAO-24-106916,PDF p. 2,10,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 28, ""distance"": 0.8357804417610168}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 32, ""distance"": 0.9204536080360413}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 1.0097672939300537}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 19, ""distance"": 1.0488282442092896}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 1.0885426998138428}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 64, ""distance"": 1.0907617807388306}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 1.0909738540649414}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.091301441192627}, {""rank"": 9, ""document"": ""gao-26-900644.pdf"", ""page"": 100, ""distance"": 1.116269826889038}, {""rank"": 10, ""document"": ""gao-26-900644.pdf"", ""page"": 4, ""distance"": 1.1169419288635254}]",1.0,1.0,True,True,0.012254100001882762
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,1,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}]",1.0,1.0,True,True,0.009988500038161874
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,2,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}]",1.0,1.0,True,True,0.012564499978907406
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,3,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}]",1.0,1.0,True,True,0.011843199958093464
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,4,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}]",1.0,1.0,True,True,0.010627900017425418
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,5,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8591826558113098}]",1.0,1.0,True,True,0.012045999988913536
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,6,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8591826558113098}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 1, ""distance"": 0.8628222942352295}]",1.0,1.0,True,True,0.010262700030580163
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,7,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8591826558113098}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 1, ""distance"": 0.8628222942352295}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8673001527786255}]",1.0,1.0,True,True,0.012689800001680851
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,8,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8591826558113098}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 1, ""distance"": 0.8628222942352295}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8673001527786255}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 47, ""distance"": 0.871810793876648}]",1.0,1.0,True,True,0.01126160001149401
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,9,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8591826558113098}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 1, ""distance"": 0.8628222942352295}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8673001527786255}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 47, ""distance"": 0.871810793876648}, {""rank"": 9, ""document"": ""d24105658.pdf"", ""page"": 38, ""distance"": 0.8809962272644043}]",1.0,1.0,True,True,0.01194330002181232
EQ020,What is a CFO Act agency in the incident-response report?,It refers to a civilian agency covered by the Chief Financial Officers Act of 1990; the report examined 23 such agencies.,GAO-24-105658,PDF p. 2,10,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.6492069959640503}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 45, ""distance"": 0.7179469466209412}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7632321119308472}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.8370487689971924}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8591826558113098}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 1, ""distance"": 0.8628222942352295}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8673001527786255}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 47, ""distance"": 0.871810793876648}, {""rank"": 9, ""document"": ""d24105658.pdf"", ""page"": 38, ""distance"": 0.8809962272644043}, {""rank"": 10, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.8905764818191528}]",1.0,1.0,True,True,0.012364800029899925
